link,product_name,image,origin,price,unit_price,vegetable_name,distance,category,agriculture,transformation,packaging,transport,distribution,consommation,carbon_footprint,bio,rank,transport_color
https://www.carrefour.fr/p/oignons-blancs-3276554577993?t=1892, Oignons blancs ,https://media.carrefour.fr/medias/f6463b520a5d30ababf90d6349a6f404/p_200x200/3276554577993-photosite-20160318-163735-0.jpg,Origine c.e.e.," 2,59 ", 5.18 € / KG ,Oignon,,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-doux-jaunes-3276554578600?t=1892, Oignons doux jaunes ,https://media.carrefour.fr/medias/9e98a21587173063acb842093e879d32/p_200x200/3276554578600-photosite-20140416-171201-0.jpg,Origine pays tiers," 3,99 ", 7.98 € / KG ,Oignon,,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-blancs-carrefour-3276554975423?t=1892, Oignons blancs   ,https://media.carrefour.fr/medias/9b8887f101543d1e9d43308b7e865107/p_200x200/3276554975423-photosite-20140725-121631-0.jpg,Origine c.e.e.," 2,39 ", 4.78 € / KG ,Oignon,,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-rouges-carrefour-3276555252042?t=1892, Oignons rouges   ,https://media.carrefour.fr/medias/75c35a58b6303812b20ed8cff083558e/p_200x200/3276555252042-photosite-20150616-082808-0.jpg,Origine pays tiers," 2,79 ", 5.58 € / KG ,Oignon,,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-doux-des-cevennes-agroecologie-reflets-de-france-3245390160607?t=1892, Oignons doux des Cévennes agroécologie REFLETS DE FRANCE ,https://media.carrefour.fr/medias/0dec9222b5ae36b89f607f1e476293ad/p_200x200/3245390160607-photosite-20150616-082816-0.jpg,France," 4,59 ", 9.18 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-de-roscoff-agroecologie-reflets-de-france-3276558828244?t=1892, Oignons de Roscoff agroécologie REFLETS DE FRANCE ,https://media.carrefour.fr/medias/f11e347a89d63c8a8d7e322aeae7f248/p_200x200/3276558828244-photosite-20140416-173618-0.jpg,France," 3,39 ", 6.78 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-jaunes-bio-3276559532591?t=1892, Oignons jaunes bio ,https://media.carrefour.fr/medias/43aa81d358e0399da642b85b71f722ca/p_200x200/3276559532591-photosite-20150616-083345-0.jpg,Origine c.e.e.," 2,79 ", 2.79 € / KG ,Oignon,,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,True,,
https://www.carrefour.fr/p/oignons-rose-bio-graines-de-paysans-3523680396258?t=1892, Oignons rose Bio GRAINES DE PAYSANS ,https://media.carrefour.fr/medias/231831b759e0391799ef6da58ef89b52/p_200x200/3523680396258-photosite-20190605-152522-0.jpg,France," 3,15 ", 6.30 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,True,,
https://www.carrefour.fr/p/oignons-frits-original-fresh-gourmet-8410131031453?t=1892, Oignons frits Original FRESH GOURMET ,https://media.carrefour.fr/medias/3467e71b58f338c28c4bc9c42f6437ba/p_200x200/08410131031453-a1n1-s03.jpg,France," 2,45 ", 30.62 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-frits-ail-et-poivre-fresh-gourmet-8410131031460?t=1892, Oignons frits ail et poivre FRESH GOURMET ,https://media.carrefour.fr/medias/3896bbd3280e303cbb743696d1972f95/p_200x200/08410131031460-c1n1-s03.jpg,France," 2,45 ", 30.62 € / KG ,Oignon,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/artichauts-a-l-huile-d-olive-extra-vierge-310-gr-8054619390511?t=1892&s=2856, Artichauts À L'huile D'olive Extra Vierge 310 Gr  ,https://media.carrefour.fr/medias/0958a4f9090730b1af7a6ecd496574a4/p_200x200/f977b2d9adf247579e9dd6503a96155a-image.jpg,Italie," 10,39 ",,Artichaut,961.61,"Artichaut, appertisé, égoutté",0.64870931,0.4924037,0.28666546,0.3899826,0.026405411,0.0,1.844166481,False,,
https://www.carrefour.fr/p/artichauts-a-l-huile-290-gr-8003267900061?t=1892&s=2856, Artichauts À L’huile 290 Gr  ,https://media.carrefour.fr/medias/08a6e149e5253f3b885b9bcab7981547/p_200x200/7b7612432c3142c69cf8439face5876e-image.jpg,Italie," 6,69 ",,Artichaut,961.61,"Artichaut, appertisé, égoutté",0.64870931,0.4924037,0.28666546,0.3899826,0.026405411,0.0,1.844166481,False,,
https://www.carrefour.fr/p/artichauts-eminces-280-gr-8007548000990?t=1892&s=2856, Artichauts Emincés 280 Gr  ,https://media.carrefour.fr/medias/397d30d55db034c4be38f83b87836060/p_200x200/1b16c755f8c341e0b420245d958b2820-image.jpg,Italie," 5,09 ",,Artichaut,961.61,"Artichaut, appertisé, égoutté",0.64870931,0.4924037,0.28666546,0.3899826,0.026405411,0.0,1.844166481,False,,
https://www.carrefour.fr/p/les-confitures-delizie-di-calabria-oignon-rouge-de-tropea-igp-et-piment-rouge-160-gr-x-2-8054619391860?t=1892&s=2856, Les Confitures Delizie Di Calabria: Oignon Rouge De Tropea Igp Et Piment Rouge 160 Gr X 2  ,https://media.carrefour.fr/medias/856bc012e646396fbf8886bf88a27309/p_200x200/c697a2548c6d43179b0613e950b01e90-image.jpg,Italie," 10,09 ",,Le,961.61,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/piments-cerises-farcis-aux-anchois-et-capres-170-gr-8054619392812?t=1892&s=2856, Piments Cerises Farcis Aux Anchois Et Câpres 170 Gr  ,https://media.carrefour.fr/medias/c0ca36f9eedb3942994b8560d3503f3b/p_200x200/975e31cf7a7a4f92b95a8a883821c60c-image.jpg,Italie," 5,59 ",,Piment,961.61,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/piments-cerises-farcis-aux-anchois-et-capres-950-gr-8007548001652?t=1892&s=2856, Piments Cerises Farcis Aux Anchois Et Câpres 950 Gr  ,https://media.carrefour.fr/medias/14dcbbfaeee435bfa6decc801dce10ba/p_200x200/3a1d8de0ad7b48a2b44013c7e216b8c8-image.jpg,Italie," 20,00 ",,Piment,961.61,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/piments-cerises-farcis-au-thon-270-gr-8007548002666?t=1892&s=2856, Piments Cerises Farcis Au Thon 270 Gr  ,https://media-prod-eu-1.mirakl.net/SOURCE/2a6f257ec57b4a4fa2b615fdc5402794,Italie," 7,79 ",,Piment,961.61,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/piments-de-calabre-longs-piquant-270-gr-8007548003007?t=1892&s=2856, Piments De Calabre Longs Piquant 270 Gr  ,https://media.carrefour.fr/medias/973af9876a1b35879fe670ccde490c0a/p_200x200/30743324c264481894e4137ae0a72952-image.jpg,Italie," 7,79 ",,Piment,961.61,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/tris-piments-cerises-farcis-thon-anchois-et-capres-fromage-pecorino-170-gr-x-3-8007548005391?t=1892&s=2856," Tris Piments Cerises Farcis: Thon, Anchois Et Câpres, Fromage Pecorino 170 Gr X 3  ",https://media.carrefour.fr/medias/9de89b07ace7394fb323903714c90301/p_200x200/4788eb263fde490f95bd6db18140f228-image.jpg,Italie," 18,89 ",,Tri,961.61,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/piment-rouge-de-calabre-hache-40-gr-8007548010173?t=1892&s=2856, Piment Rouge De Calabre Haché 40 Gr  ,https://media.carrefour.fr/medias/67f2f2d8fcb93d0a85a7ecb90512a9f5/p_200x200/08b74e4913f34e73a1ae4134f4321a02-image.jpg,Italie," 4,39 ",,Piment,961.61,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/piments-cerises-farcis-au-thon-920-gr-8007548008002?t=1892&s=2856, Piments Cerises Farcis Au Thon 920 Gr  ,https://media.carrefour.fr/medias/a5a83d7a0efc3bd6bce86677e5923e66/p_200x200/29e52ce8482049bca2a25258c9e164a2-image.jpg,Italie," 20,00 ",,Piment,961.61,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/oignons-borettane-a-l-huile-d-olive-extra-vierge-280-gr-8014531201623?t=1892&s=2856, Oignons Borettane À  L’huile D’olive Extra Vierge 280 Gr  ,https://media.carrefour.fr/medias/ea250b8357013b738068f55c900e6a5d/p_200x200/2f9bb2f6bf434ee49ccc8ed90743bf38-image.jpg,Italie," 8,59 ",,Oignon,961.61,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-rouges-avec-epices-a-l-huile-d-olive-extra-vierge-260-gr-8053908202399?t=1892&s=2856, Oignons Rouges Avec Épices À L'huile D'olive Extra Vierge 260 Gr  ,https://media.carrefour.fr/medias/03f20e8a3b4d3f479106402b7dbc0066/p_200x200/4bf4980342b2483ebd3282e46f0a1dad-image.jpg,Italie," 11,89 ",,Oignon,961.61,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-rouges-de-tropea-igp-aigre-doux-950-gr-8007548002086?t=1892&s=2856, Oignons Rouges De Tropea Igp Aigre-doux 950 Gr  ,https://media-prod-eu-1.mirakl.net/SOURCE/e0341940b1e24069b13208bf90d6c43a,Italie," 12,29 ",,Oignon,961.61,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/ail-oignons-echalotes-panier-de-condiments-origine-france-jemangefrancais-9808ea01-7344-434f-84a8-d39c93c8b797?t=1892&s=2020, Ail / Oignons / Echalotes : Panier De Condiments - Origine France - Jemangefrancais  ,https://media.carrefour.fr/medias/61c7c29d4d82351dadbbccc0505e90f5/p_200x200/db17049e33f141ac9f9081439c112bb0-image.jpg,France," 24,95 ", 8.32 € / kg ,Ail,0.0,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignons-rouges-de-tropea-igp-aigre-doux-280-gr-8007548004141?t=1892&s=2856, Oignons Rouges De Tropea Igp Aigre-doux 280 Gr  ,https://media.carrefour.fr/medias/35e8fa71fa983f3e8ee3b06deabf8538/p_200x200/d38e495d004e47a1991a7f11499f0d33-image.jpg,Italie," 5,09 ",,Oignon,961.61,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/oignon-rouge-caramelisee-150-gr-8007548011149?t=1892&s=2856, Oignon Rouge Caramélisée 150 Gr  ,https://media.carrefour.fr/medias/a5599306fe13301c97c016a9f8a8bcd0/p_200x200/1c9ec64f37d3436fbf9002c8c6fc76da-image.jpg,Italie," 5,59 ",,Oignon,961.61,"Oignon, cru",0.10002787,0.0,0.0,0.24635495,0.011012889,0.032140419,0.389536128,False,,
https://www.carrefour.fr/p/piment-rouge-doux-en-poudre-deggi-mirch-100g-8902167000034?t=1892&s=2028, Piment Rouge Doux En Poudre Deggi Mirch 100g  ,https://media.carrefour.fr/medias/5ba3cbaca451323e8b9f8fa25a44366b/p_200x200/1139dd787f4146169daefd9beb098571-image.jpg,Inde ," 3,50 ",,Piment,,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
https://www.carrefour.fr/p/piment-doux-en-poudre-quintessence-100g-3102870013399?t=1892&s=2028, Piment Doux En Poudre Quintessence 100g  ,https://media.carrefour.fr/medias/bd071fb1031539899580284adf19a2f9/p_200x200/0146e5440c2049f7bb4f68f1580e80b0-image.jpg,Espagne," 4,15 ",,Piment,976.28,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,,
