code	producer_product_id	producer_version_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_nl	product_name_pl	product_name_sv	abbreviated_product_name_fr	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	omega-3-fat_value	omega-3-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	eicosapentaenoic-acid_value	eicosapentaenoic-acid_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	beta-carotene_value	beta-carotene_unit	vitamin-e_value	vitamin-e_unit	vitamin-k_value	vitamin-k_unit	vitamin-c_value	vitamin-c_unit	vitamin-b9_value	vitamin-b9_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	manganese_value	manganese_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_specified	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_specified	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_quantity_per_unit	packaging_3_weight_specified	packaging_3_weight_measured	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	packaging_4_weight_specified	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_es	warning_fr	warning_it	warning_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_grade_producer	recipe_idea_fr	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_data.missing_key_data	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
3350030166540			fr				Aubergine Bio												500 g		Plastique, Sachet	en:plastic,en:bag	Monoprix Bio,Monoprix	monoprix-bio,monoprix	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Aubergines, Légumes frais, Aubergines fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:aubergines,en:fresh-vegetables,en:fresh-aubergines	Bio, Bio européen, FR-BIO-09, FR-BIO-10, AB Agriculture Biologique	en:organic,en:eu-organic,en:fr-bio-09,en:fr-bio-10,fr:ab-agriculture-biologique	France	en:france	Monoprix	monoprix	0							Espagne	espagne								Aubergine Bio variété Cristal									100g	100g																																																																en:bag	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		-5	-10	1	15									App - yuka, Apps
4000007061147			fr				Concombre														Plastique	en:plastic			"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais, Concombres, Concombre frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:cucumbers,en:fresh-cucumbers			France	en:france			0																									100g	100g																																																																	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		-5	-10	1	0									
3588050003815			fr				Aubergines 1/2 longues												0,500 kg		Plastique, Carton	en:plastic,en:cardboard	"Bio à prix sympa,Fort & Vert"	bio-a-prix-sympa,fort-vert	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Aubergines, Légumes frais, Aubergines fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:aubergines,en:fresh-vegetables,en:fresh-aubergines	Bio, Bio européen, Agriculture non UE, Catégorie II, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, AB Agriculture Biologique	en:organic,en:eu-organic,en:non-eu-agriculture,en:class-ii,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,fr:ab-agriculture-biologique	France	en:france	Simply Market	simply-market	0		Espagne	en:spain													Aubergines (calibre 225/300g)								on	100g	100g																																																																	en:plastic							en:cardboard																																			en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		12	-11	1	15									
3222473650842			fr				Aubergines bio												500 g		Recycler, Jeter, Barquette carton, Sachet plastique	en:recycle,en:discard,fr:barquette-carton,fr:sachet-plastique	Casino Bio,Casino	casino-bio,casino	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Aubergines, Légumes frais, Aubergines fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:aubergines,en:fresh-vegetables,en:fresh-aubergines	Bio, Bio européen, ES-ECO-001-AN, Agriculture UE, AB Agriculture Biologique	en:organic,en:eu-organic,en:es-eco-001-an,en:eu-agriculture,fr:ab-agriculture-biologique	France	en:france	Casino	casino	0		Espagne	en:spain													Aubergines bio origine Espagne.									100g	100g																																																																en:tray	en:cardboard	en:recycle					en:bag	en:plastic	en:discard																																		en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		12	-11	1	15									App - yuka, Apps
3411060046308			fr				Aubergines graffity												2 pièces		Barquette plastique	fr:barquette-plastique	Leclerc	leclerc	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Aubergines, Légumes frais, Aubergines fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:aubergines,en:fresh-vegetables,en:fresh-aubergines	Bio, Bio européen, AB Agriculture Biologique	en:organic,en:eu-organic,fr:ab-agriculture-biologique	France	en:france			0		Espagne	en:spain													Aubergines graffity biologiques origine Espagne.								on	100g	100g																																																																en:tray	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		12	-10	1	15									
3276550374534			fr				Filet d'oignons jaunes calibre 40/60												2 kg		Filet plastique	fr:filet-plastique	Ferme des Arches	ferme-des-arches	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:groceries			France	en:france	Carrefour, carrefour.fr	carrefour,carrefour-fr	0		France	en:france				Terminiers (28140)	terminiers-28140								oignons jaunes									100g	100g			39	kcal	0.1	g	0.02	g	6.2	g	4.2	g			1.3	g	0.09	g	0.036	g			39	kcal																																								en:net	en:plastic																																									http://www.fermedesarches.com	en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-5	not-applicable		19	-1	0	0									App - yuka, Apps
3564700584996			fr				Oignon jaune									Oignon jaune			1 kg		Filet de plastique	fr:filet-de-plastique	Notre Jardin,Marque Repère	notre-jardin,marque-repere	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries			France	en:france	E. Leclerc,Leclerc	e-leclerc,leclerc	0		France	en:france								EMB 82013D,EMB SFT10XLII	emb-82013d,emb-sft10xlii				oignons jaunes									100g	100g			43	kcal	0	g	0	g	0	g	0	g			0.3	g							43	kcal																																								en:net	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		19	-1	0	0									App - yuka, Apps
3306540000553			fr				Oignons jaunes												5 kg		Filet	en:net			"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries	Catégorie I	en:class-i	France	en:france			0		France	en:france													Oignons jaunes								on	100g	100g																																																																en:net																																											en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		19	-1	0	0									
3276554575777			fr				Oignon Jaune Saveur Et Tradition												500 g		Plastique, Filet	en:plastic,en:net	condichef	condichef	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries			France	en:france			0		France	en:france																					on	100g	100g																																																																en:net	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		19	-1	0	0									App - yuka, Apps
3700444404880			fr				Oignon jaune bio Ferme de la Motte									Oignon jaune bio			1 Kg		"Fermeture métal, Filet plastique, Étiquette carton"	fr:fermeture-metal,fr:filet-plastique,fr:etiquette-carton	Ferme de la Motte	ferme-de-la-motte	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries	Bio, Bio européen, Agriculture UE, FR-BIO-10, AB Agriculture Biologique	en:organic,en:eu-organic,en:eu-agriculture,en:fr-bio-10,fr:ab-agriculture-biologique	France	en:france	Carrefour	carrefour	0		Italie	en:italy													Oignon jaune bio cal : 60/80 mm Cat : II									100g	100g																																																																en:label	en:cardboard						en:net	en:plastic							en:metal																												en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		10	-11	0	15									App - yuka, Apps
3326505917122			fr				Oignon jaune									Oignon jaune			1 kg		Plastique, Filet	en:plastic,en:net	Cbc preleco	cbc-preleco	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries			France	en:france			0		France	en:france													oignon jaune									100g	100g			31	kcal	5.68	g	0	g	5.7	g	1.57	g			1.35	g							31	kcal																																								en:net	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		19	-1	0	0									App - yuka, Apps
3564707090971			fr				Oignons  jaunes									Oignons  jaunes			1 kg		Plastique, Filet	en:plastic,en:net	Bio Village,Marque Repère	bio-village,marque-repere	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries	Bio, Bio européen, AB Agriculture Biologique	en:organic,en:eu-organic,fr:ab-agriculture-biologique	France	en:france	E. Leclerc,Leclerc	e-leclerc,leclerc	0		Pays-Bas	en:netherlands								EMB 82013C	emb-82013c				oignons jaunes									100g	100g																																																																en:net	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		14	-1	0	15									
3000010041182			fr				Oignons												1 kg		Filet	en:net	Eco+,Sans marque,Lecocq Xavier	eco,sans-marque,lecocq-xavier	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:groceries	Catégorie I	en:class-i	France	en:france	Netto	netto	0		France	en:france													Oignons									100g	100g			31	kcal	5.68	g	1	g	5.7	g	1.57	g			1.35	g	0	g	0	g			31	kcal																																								en:net																																											en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-5	not-applicable		19	-1	0	0									App - yuka, Apps
3276554577931			fr				Oignons Rouges												500 g		Plastique, Filet	en:plastic,en:net	Jardins Du Midi	jardins-du-midi	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:groceries			France	en:france			0		France	en:france													"DANSUCUISINE Emincé ou haché, Ibignon rouge se glisse cm dans toutes les salades, se mafieaveclesagrumesetaccompagne unpoissonmarinéoufumé.Lemeilleurde Ibignonrougeappropriéàvos recettes !"								on	100g	100g																																																																en:net	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		19	-1	0	0									App - yuka, Apps
3760056150339			fr				Oignons jaunes												1 kg		Filet	en:net	Marché de Phalempin	marche-de-phalempin	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries	Catégorie I, Saveurs en Or	en:class-i,fr:saveurs-en-or	France	en:france			0		France, Nord	en:france,fr:nord				France,Nord	france,nord								Oignons jaunes (calibre 40/60)								on	100g	100g																																																																en:net																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		19	-1	0	0									App - yuka, Apps
3593241041224			fr				Oignon Saucier									oignon			500 g		Plastique, Filet	en:plastic,en:net	Gamme+	gamme	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Aliments à base de fruits et de légumes, Plantes condimentaires, Légumes et dérivés, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, en:groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:fruits-and-vegetables-based-foods,en:culinary-plants,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:groceries	Catégorie I, Origine France	en:class-i,fr:origine-france	France	en:france			0		France	en:france				France	france								Oignon saucier								on	100g	100g																																																																en:net	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		19	-1	0	0									
